sentences,labels
"ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok,",0
"The power of this script, and the actions that accompany it, is that it has not yet lowered our moral cortxes.",0
"The film itself is a long one of disappointment, offering an original idea of the film in class, some exquisite tacos that are crucial to the genre and another performance of the first high-risk class star Bruce Willis.",1
About Schmidt is undoubtedly one of the best movies of the year.,1
"If this movie doesn't thrill you, check your pulse.",1
"The Revolution is in which you lead yourselves to new ideas, with fervor and thoughts of children.",1
"When I study two families in crisis and two wives I love, they are very tested in ilegia and immaturity.",0
It offers the flash of fused rock videos with solid performance and a disturbing atmosphere.,1
"Dana Janklowicz-Mann and Amir Mann are the eastern and eastern regions to say significant and personal historical episodes, separating the international ceo from two million Jews in world democracy",1
"For all your troubles, the lady and the incredible Duke never gets tired of trying Rohmer still has a feeling of hearing.",1
"And they build in ingenuity, and involuntarily the spirit of their arts, and of them.",1
Craig Bartlett and director Tuck Tucker must be praised to illustrate the merits of fierce combat for something that really matters.,1
The film remains of n'estn't - sentimentality cut by children for a falsified heat and a majestic sense of composition.,1
This is one of the best movies of the year.,1
"The family has fun in the fleet, and the best is plausible.",1
Sorvino is charming in the central role.,1
"Almost deceives enthusiasm, sensuality and a spirit of connivance.",1
"She's immensely ambitious, contrary to everything you've done before, and incredibly successful in terms of what you're trying to do.",1
"The story, once it begins to spin, is not a great one.",1
"Great performances, elegant cinematography and a sense of gritty help make Gangster No. 1 a valid movie experience.",1
"""Mr. Deeds"" is an appropriate summer entertainment that offers escapism without any need to think about it.",1
"It's an ambitious film, and like all ambitious films, it has some problems.",1
"But in general, you like this movie.",1
Chaiken hability balances rhythm in real time to propellant incident.,1
"This is an extraordinary film, no less important because it is Japanese and sine sine universal.",1
"In a state of cinema invasion dominated by extraterrestrials and superheroes CGI, it revitalizes the mind to see a resource that focuses on people, a project in which scenes and characters maintain influences.",1
There's something to see a crew of psychopaths drag whales into the shell of legitimate inspections that arrive in time and distance.,1
A fun and moving film that is magnificently agitated by a British cast for rival Gosford Park.,1
"During a movie state of events there is nothing more rewarding than a spy thriller like Bourne Identity, who is as smart as the action.",1
"I'm not usually a vegetable fan, but this lot is nice.",0
"Cutting may be a bad movie, but it's honest.",1
"Beautifully designed, make films that must attract a luxurious audience of quality, hunger and a nostalgic thread and torsa that will keep you guessing.",1
"Reflective and surprisingly emotional portrait of a man who dares to intimidate powerful people, seen from the eye of the idealistic boy who decides to defend his cause of final loss.",1
"A cultural experience: crazy, different, unusual, even crazy.",1
Danang's daughter reveals that her efforts to stop only new injuries.,0
"It doesn't come from your turban forecast, and war is a perpetual uniform.",0
"Only the director Night Shyamalan could win a match and Mel Gibson sang glabar, tremors and tremors without losing in machismo.",1
It's not an easy movie.,0
But in his art and in his color he was one that was necessary.,1
A very good film is where it must be a masterpiece.,1
...and delight and delight in it.,1
"It is the dry bone of the Jagger, unfortunately breaking the delivery that gives the film its bitter bite.",0
"Novea when the sound is hard, the core of this skin consists of when Monty, while sharing the co-elections and the unsatisfied series as part of the human condition.",1
"Despite the relatively predictable theme of child offspring, the first class, natural action and a real American appearance make this a charm.",1
"One of the smartest offers that the horror genre has generated in recent memory, although it is much more national than advertising.",1
"Another two reflective films of recent memory about art, ethics and the cost of moral commitment.",1
"The film does not support its initial promise with a new tone, inspired by the second semester.",0
"Blade II is estrogen-free when the film stays, can leave you the duty, or it will make you feel like it must be a great time.",0
"The message is that the most improbable thing can unite to overcome all obsessions, whether nature, man or other.",1
Many colleagues and their adolescents (or pre-teens) can join in seeing the way to memory.,1
So the romantic may be at one time.,1
"All the panties and boobs have increased, Hawn is hilarious as he tries to resurrect the lover and free vagrants somewhere inside conservative Sarandon, who carries bags.",1
"Members may pronounce KOK exactly what they think, which gives a group an excellent chance to use which end or which end.",0
Beavis and Butthead were really a series of laughs.,1
"So much so that this gentle and affectionate melodrama is rapit, it is too alive and introspective to reach this and a public niche.",0
Oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculus oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum oculum,1
